OGLE-BLG-RRLYR-11234  15.296 16.531  0.35300256 0.00000009  7000.10072  0.262  0.123 4.954  0.072 3.673  0.47438138 0.00000341  7000.47071  0.014  0.087   -    0.098   -  
OGLE-BLG-RRLYR-11291  15.229 16.555  0.42114218 0.00000029  7000.28898  0.236  0.196 5.401  0.078 3.747  0.56577556 0.00000081  7000.31947  0.152  0.175 4.307  0.025 3.105
OGLE-BLG-RRLYR-11665  15.910 17.195  0.37187502 0.00000015  7000.27835  0.260  0.159 4.973  0.072 3.500  0.49870514 0.00000101  7000.08776  0.084  0.121 3.795  0.026   -  
OGLE-BLG-RRLYR-11981  15.489 15.489  0.43938466 0.00000006  7000.35687  0.226  0.140 5.553  0.077 4.178  0.59019357 0.00000055  7000.36898  0.042  0.038 4.331  0.012 3.031
OGLE-BLG-RRLYR-12521  15.768 16.886  0.36202557 0.00000008  7000.35339  0.248  0.116 5.119  0.069 4.009  0.48688271 0.00000180  7000.10337  0.020  0.008   -    0.012   -  
OGLE-BLG-RRLYR-12804  14.859 16.502  0.42332433 0.00000042  7000.14732  0.258  0.248 5.054  0.058 3.067  0.56774100 0.00000128  7000.02666  0.154  0.147 3.956  0.026 2.746
OGLE-BLG-RRLYR-12904  14.969 16.235  0.42762656 0.00000017  7000.41561  0.232  0.188 5.190  0.078 3.567  0.57348823 0.00000076  7000.09905  0.096  0.103 4.129  0.008   -  
OGLE-BLG-RRLYR-13009  16.186 17.570  0.36966294 0.00000011  7000.07505  0.252  0.151 5.107  0.065 3.654  0.49641685 0.00000048  7000.45956  0.103  0.100 4.189  0.013   -  
OGLE-BLG-RRLYR-13023  15.324 16.016  0.34193251 0.00000064  7000.27541  0.252  0.200 5.147  0.015 1.747  0.46051302 0.00000106  7000.12576  0.245  0.234 4.050  0.075 2.434
OGLE-BLG-RRLYR-13198  17.090 17.090  0.32174419 0.00000006  7000.28817  0.255  0.111 4.903  0.070 4.006  0.43443753 0.00000125  7000.43410  0.020  0.043   -    0.014   -  
OGLE-BLG-RRLYR-13666  15.909 17.154  0.30495953 0.00000008  7000.24600  0.247  0.117 4.955  0.071 3.837  0.41344134 0.00000029  7000.01820  0.123  0.127 4.339  0.013   -  
OGLE-BLG-RRLYR-13721  18.502 19.580  0.33938892 0.00000054  7000.21971  0.321  0.151 4.962  0.045 3.590  0.45712778 0.00000122  7000.06684  0.254  0.199 4.267  0.062 3.080
OGLE-BLG-RRLYR-14029  15.402 16.438  0.31798616 0.00000007  7000.08883  0.230  0.103 5.091  0.070 4.062  0.42994514 0.00000038  7000.23913  0.078  0.076 4.150  0.008   -  
OGLE-BLG-RRLYR-14031  15.881 17.499  0.42976629 0.00000017  7000.38001  0.235  0.168 5.176  0.075 3.586  0.57611888 0.00000137  7000.53490  0.050  0.087 4.161  0.026   -  
OGLE-BLG-RRLYR-14491  14.773    -    0.36284712 0.00000069  7000.28511  0.235  0.170 5.111  0.080 3.594  0.48720309 0.00000155  7000.29591  0.168  0.162 4.149  0.044 3.231
OGLE-BLG-RRLYR-14523  16.122 17.569  0.31999362 0.00000009  7000.14555  0.234  0.104 5.098  0.070 4.145  0.43271236 0.00000056  7000.03256  0.062  0.063 3.861  0.010   -  
OGLE-BLG-RRLYR-14747  17.041 18.002  0.35446268 0.00000021  7000.02530  0.246  0.196 5.136  0.063 3.173  0.47625986 0.00000050  7000.05915  0.198  0.166 4.146  0.030 3.132
OGLE-BLG-RRLYR-14782  17.453 18.983  0.25378812 0.00000015  7000.22508  0.169  0.158 5.288  0.045 3.810  0.34928981 0.00000022  7000.22999  0.209  0.240 4.319  0.050 2.502
OGLE-BLG-RRLYR-14951  19.454 20.799  0.35776399 0.00000048  7000.20069  0.401  0.182 5.156  0.087 4.334  0.48084331 0.00000180  7000.09999  0.203  0.163 4.741  0.100   -  
OGLE-BLG-RRLYR-15089  18.130    -    0.40988296 0.00000105  7000.24756  0.211  0.234 5.038  0.111 3.717  0.54928555 0.00000451  7000.41407  0.121  0.204 3.756  0.040   -  
OGLE-BLG-RRLYR-15243  18.014 19.071  0.41518773 0.00000075  7000.02633  0.194  0.137 5.159  0.053 4.115  0.55672624 0.00000435  7000.26546  0.074  0.106   -    0.019   -  
OGLE-BLG-RRLYR-15770  15.412 16.256  0.32249718 0.00000014  7000.30846  0.243  0.110 5.073  0.065 3.991  0.43571235 0.00000116  7000.26388  0.058  0.035   -    0.046 1.930
OGLE-BLG-RRLYR-15964  15.254 16.119  0.32474711 0.00000013  7000.07211  0.247  0.091 5.179  0.067 4.219  0.43885475 0.00000106  7000.29369  0.058  0.061 3.888  0.011   -  
OGLE-BLG-RRLYR-16162  15.552 16.380  0.35538083 0.00000021  7000.28469  0.245  0.174 5.189  0.080 3.508  0.47774033 0.00000058  7000.39905  0.171  0.180 4.068  0.038 2.449
OGLE-BLG-RRLYR-16319  15.106 15.863  0.35846332 0.00000023  7000.01014  0.247  0.161 5.146  0.077 3.397  0.48210977 0.00000057  7000.36803  0.186  0.173 4.244  0.037 2.972
OGLE-BLG-RRLYR-16361  17.974 18.859  0.33524559 0.00000049  7000.00600  0.271  0.125 5.101  0.059 4.057  0.45252943 0.00000372  7000.03774  0.074  0.076   -    0.081   -  
OGLE-BLG-RRLYR-16386  16.285 17.594  0.40459510 0.00000129  7000.19945  0.241  0.276 5.065  0.058 3.198  0.54232572 0.00000397  7000.46831  0.143  0.149 4.493  0.075 3.133
OGLE-BLG-RRLYR-16403  18.189 19.169  0.35318036 0.00000064  7000.03954  0.250  0.203 5.028  0.057 3.445  0.47485321 0.00000118  7000.08888  0.229  0.252 4.045  0.054 1.827
OGLE-BLG-RRLYR-16451  18.151 19.255  0.35156831 0.00000071  7000.31404  0.235  0.179 5.106  0.059 3.287  0.47291731 0.00000113  7000.02192  0.234  0.241 3.751  0.018   -  
OGLE-BLG-RRLYR-16665  15.575 16.696  0.32112679 0.00000097  7000.00720  0.253  0.126 4.897  0.083 4.052  0.43427162 0.00001527  7000.25845  0.029  0.000   -    0.000   -  
OGLE-BLG-RRLYR-16684  16.614    -    0.25767457 0.00000073  7000.10822  0.186  0.112 5.361  0.110   -    0.35484354 0.00000217  7000.34201  0.177  0.192 4.109  0.000   -  
OGLE-BLG-RRLYR-16881  16.720 18.000  0.34895654 0.00000056  7000.19088  0.240  0.180 5.063  0.073 3.264  0.46920600 0.00000147  7000.35327  0.151  0.131 4.067  0.046 2.563
OGLE-BLG-RRLYR-17064  16.071 17.229  0.32123834 0.00000041  7000.27359  0.231  0.118 5.056  0.064 3.794  0.43416341 0.00000159  7000.11942  0.118  0.133 4.290  0.008   -  
OGLE-BLG-RRLYR-17146  16.420 18.194  0.43272749 0.00000026  7000.11699  0.231  0.192 5.402  0.089 3.664  0.58046420 0.00000107  7000.12411  0.109  0.107 4.042  0.011   -  
OGLE-BLG-RRLYR-17445  16.367 18.270  0.34443487 0.00000020  7000.00997  0.233  0.144 5.111  0.056 3.394  0.46355614 0.00000046  7000.35964  0.181  0.193 4.253  0.043 2.316
OGLE-BLG-RRLYR-17931  17.463 19.634  0.40417068 0.00000034  7000.14791  0.265  0.205 5.206  0.060 3.528  0.54134474 0.00000243  7000.14604  0.083  0.123 3.806  0.044   -  
OGLE-BLG-RRLYR-18439  17.335 19.574  0.31829522 0.00000018  7000.18943  0.229  0.097 5.038  0.060 4.120  0.43023212 0.00000133  7000.41871  0.062  0.074   -    0.022   -  
OGLE-BLG-RRLYR-18912  16.920 19.037  0.33791684 0.00000023  7000.18145  0.246  0.189 5.222  0.028 2.613  0.45526859 0.00000040  7000.12237  0.247  0.233 4.199  0.055 2.659
OGLE-BLG-RRLYR-19101  16.892 18.954  0.35909948 0.00000020  7000.02598  0.244  0.152 5.135  0.045 3.425  0.48260786 0.00000051  7000.15741  0.165  0.177 4.133  0.021   -  
OGLE-BLG-RRLYR-19623  17.645 20.199  0.32444973 0.00000023  7000.09250  0.216  0.095 5.287  0.071 4.118  0.43832806 0.00000071  7000.34998  0.131  0.137 4.152  0.008   -  
OGLE-BLG-RRLYR-19963  18.451 21.362  0.34366935 0.00000254  7000.21304  0.129  0.146   -    0.103   -    0.46321255 0.00000306  7000.12747  0.203  0.068   -    0.092   -  
OGLE-BLG-RRLYR-20749  18.327 20.694  0.39656015 0.00000019  7000.26518  0.254  0.196 5.071  0.082 3.501  0.53109783 0.00000091  7000.08038  0.098  0.113 4.172  0.036   -  
OGLE-BLG-RRLYR-21574  15.009 16.844  0.29435320 0.00000032  7000.05319  0.064  0.128 4.838  0.052 3.151  0.39983880 0.00000101  7000.03455  0.040  0.101 4.085  0.043   -  
OGLE-BLG-RRLYR-22158  18.026 21.130  0.34840607 0.00000030  7000.24863  0.243  0.146 5.050  0.053 3.571  0.46844890 0.00000140  7000.30296  0.094  0.086 4.439  0.023   -  
OGLE-BLG-RRLYR-22295  18.552 20.715  0.35577173 0.00000277  7000.19501  0.212  0.073   -    0.078   -    0.47807124 0.00000586  7000.44287  0.194  0.150   -    0.063   -  
OGLE-BLG-RRLYR-22864  17.392 19.616  0.44376293 0.00000187  7000.41538  0.227  0.182 5.784  0.118 4.059  0.59566237 0.00001492  7000.40424  0.071  0.147   -    0.087   -  
OGLE-BLG-RRLYR-23174  18.323 21.280  0.31962963 0.00000055  7000.24906  0.239  0.098 5.268  0.010   -    0.43200881 0.00000179  7000.05840  0.128  0.106 4.247  0.100 1.326
OGLE-BLG-RRLYR-23238  17.860 20.733  0.31849179 0.00000040  7000.18957  0.230  0.089 5.048  0.061 4.329  0.43079253 0.00000238  7000.40941  0.070  0.097   -    0.067   -  
OGLE-BLG-RRLYR-24330  17.125 19.127  0.43083715 0.00000223  7000.07424  0.217  0.225 4.945  0.087 3.092  0.57726542 0.00000837  7000.02658  0.127  0.136 3.690  0.154 5.417
OGLE-BLG-RRLYR-25150  17.789 20.732  0.28659353 0.00000033  7000.00167  0.227  0.118 5.648  0.035   -    0.39055124 0.00000044  7000.08535  0.285  0.279 4.280  0.071 2.612
OGLE-BLG-RRLYR-26316  18.125 19.817  0.35571172 0.00000070  7000.12100  0.211  0.146 5.117  0.062 3.179  0.47822149 0.00000158  7000.31967  0.153  0.203 4.053  0.053   -  
OGLE-BLG-RRLYR-26790  18.003 19.566  0.45076656 0.00000101  7000.45036  0.218  0.177 5.322  0.054 4.038  0.60488781 0.00000551  7000.06662  0.076  0.147   -    0.107   -  
OGLE-BLG-RRLYR-27264  18.108 20.871  0.29359509 0.00000030  7000.26948  0.221  0.117 5.037  0.071 4.013  0.39818101 0.00000073  7000.22915  0.169  0.154 4.397  0.039   -  
OGLE-BLG-RRLYR-27809  16.111 17.981  0.29254116 0.00000029  7000.20253  0.216  0.089 5.053  0.042 4.292  0.39744270 0.00000086  7000.26408  0.138  0.150 4.315  0.030 2.877
OGLE-BLG-RRLYR-27817  17.449 19.871  0.31001010 0.00000049  7000.11890  0.207  0.141 5.176  0.034   -    0.41958931 0.00000076  7000.19043  0.230  0.236 4.288  0.023   -  
OGLE-BLG-RRLYR-28092  17.380 20.237  0.32395742 0.00000030  7000.26502  0.223  0.131 5.296  0.080 4.164  0.43774744 0.00000239  7000.00900  0.052  0.103   -    0.051   -  
OGLE-BLG-RRLYR-28430  18.039 21.407  0.32096938 0.00000034  7000.19482  0.256  0.117 4.730  0.058 3.788  0.43370973 0.00000133  7000.40937  0.124  0.123 4.617  0.120   -  
OGLE-BLG-RRLYR-28552  16.558 18.279  0.35592477 0.00000022  7000.05037  0.245  0.186 5.034  0.064 3.306  0.47829413 0.00000057  7000.36703  0.176  0.179 4.132  0.015   -  
OGLE-BLG-RRLYR-30068  16.046 18.508  0.40160584 0.00000015  7000.33307  0.244  0.224 5.128  0.089 3.405  0.53803965 0.00000060  7000.22297  0.113  0.134 4.006  0.018 2.070
OGLE-BLG-RRLYR-30134  18.628 18.628  0.28547045 0.00000011  7000.16334  0.253  0.126 5.042  0.065 4.046  0.38883478 0.00000039  7000.14263  0.129  0.120 4.459  0.018   -  
OGLE-BLG-RRLYR-31428  17.631 20.644  0.31823424 0.00000012  7000.31000  0.241  0.147 5.325  0.037 3.219  0.43023720 0.00000019  7000.21274  0.270  0.237 4.257  0.053 2.776
OGLE-BLG-RRLYR-32462  17.949 21.119  0.32225772 0.00000022  7000.00549  0.172  0.134 4.492  0.058 2.243  0.43574965 0.00000076  7000.00989  0.086  0.064 4.086  0.021   -  
OGLE-BLG-RRLYR-32853  17.328 19.448  0.34543899 0.00000051  7000.21721  0.230  0.204 5.231  0.052 3.479  0.46527365 0.00000085  7000.25377  0.245  0.225 4.153  0.042 3.084
OGLE-BLG-RRLYR-33083  14.954 15.877  0.36799171 0.00000025  7000.08639  0.241  0.188 5.245  0.060 3.348  0.49479631 0.00000052  7000.48995  0.187  0.195 4.128  0.043 3.134
OGLE-BLG-RRLYR-33345  17.388 20.867  0.37130436 0.00000026  7000.22249  0.258  0.190 4.979  0.080 3.101  0.49801895 0.00000105  7000.22169  0.131  0.178 4.120  0.027   -  
OGLE-BLG-RRLYR-33556  18.105 19.418  0.27810910 0.00000027  7000.00795  0.198  0.122 5.081  0.036   -    0.37951665 0.00000051  7000.14569  0.190  0.209 3.997  0.039   -  
OGLE-BLG-RRLYR-33847  15.896 17.047  0.35303563 0.00000014  7000.12791  0.230  0.159 5.116  0.053 3.491  0.47482933 0.00000035  7000.27981  0.182  0.186 4.143  0.028 2.186
OGLE-BLG-RRLYR-34019  17.684 19.164  0.34724036 0.00000049  7000.15463  0.092  0.184 4.872  0.053   -    0.46736195 0.00000080  7000.31495  0.094  0.222 3.923  0.055 1.615
OGLE-BLG-RRLYR-34205  17.879 18.771  0.37158987 0.00000055  7000.24832  0.245  0.223 5.217  0.083 3.838  0.49907140 0.00000118  7000.32566  0.192  0.166 3.807  0.063   -  
OGLE-BLG-RRLYR-34364  18.637 19.833  0.35235927 0.00000056  7000.24799  0.215  0.166 5.095  0.076 3.509  0.47352886 0.00000215  7000.04012  0.111  0.077   -    0.046   -  
OGLE-BLG-RRLYR-34492  17.759 18.383  0.35139605 0.00000073  7000.12758  0.262  0.190 5.116  0.088 3.185  0.47214803 0.00000241  7000.13292  0.160  0.238 4.461  0.041   -  
OGLE-BLG-RRLYR-34589  18.691    -    0.34997131 0.00000068  7000.05941  0.248  0.210 5.089  0.052   -    0.47096939 0.00000169  7000.07095  0.220  0.133   -    0.116   -  
OGLE-BLG-RRLYR-34603  14.954 15.698  0.35432995 0.00000062  7000.17010  0.252  0.156 5.130  0.057 3.750  0.47639959 0.00000140  7000.11564  0.184  0.179 4.280  0.027 3.324
OGLE-BLG-RRLYR-34653  18.023 18.985  0.35444523 0.00000044  7000.11057  0.254  0.216 5.274  0.035   -    0.47650589 0.00000113  7000.33866  0.191  0.164 3.968  0.060 2.414
OGLE-BLG-RRLYR-34704  17.365 18.366  0.35291957 0.00000041  7000.14179  0.140  0.163 5.005  0.070 3.316  0.47477943 0.00000106  7000.34955  0.099  0.187 4.210  0.023   -  
OGLE-BLG-RRLYR-35023  16.962 19.530  0.44457409 0.00000058  7000.31548  0.224  0.167 5.453  0.072 3.827  0.59671425 0.00000374  7000.19072  0.072  0.035   -    0.052   -  
OGLE-BLG-RRLYR-35556  17.624 18.723  0.35155084 0.00000049  7000.13043  0.173  0.158 5.032  0.077 2.979  0.47254858 0.00000092  7000.36970  0.153  0.214 4.026  0.064 2.591
OGLE-BLG-RRLYR-35654  15.522 16.311  0.34248053 0.00000038  7000.02046  0.247  0.184 5.329  0.040 3.603  0.46146390 0.00000057  7000.40951  0.277  0.262 4.089  0.077 2.485
OGLE-BLG-RRLYR-35834  16.658 17.967  0.36743135 0.00000036  7000.31394  0.273  0.245 5.081  0.082 3.490  0.49368837 0.00000073  7000.47039  0.241  0.175 4.150  0.038 1.620
OGLE-BLG-RRLYR-35964  15.677 16.824  0.40510346 0.00000032  7000.04574  0.236  0.163 5.292  0.060 3.972  0.54308847 0.00000167  7000.48754  0.094  0.077 3.395  0.069 5.727
OGLE-BLG-RRLYR-35986  14.706 15.114  0.37566027 0.00000020  7000.08756  0.261  0.158 5.139  0.074 3.725  0.50403154 0.00000169  7000.17360  0.058  0.094 3.951  0.016   -  
OGLE-BLG-RRLYR-36002  14.059 15.088  0.40826604 0.00000030  7000.37124  0.238  0.231 5.183  0.094 3.379  0.54741065 0.00000099  7000.52993  0.138  0.141 4.303  0.022 3.270
OGLE-BLG-RRLYR-36092  15.844 16.746  0.35571889 0.00000017  7000.29879  0.253  0.155 5.057  0.067 3.566  0.47744083 0.00000113  7000.47089  0.072  0.053 3.997  0.057 6.216
OGLE-BLG-RRLYR-36230  17.755 18.814  0.35103191 0.00000142  7000.17189  0.247  0.154 5.231  0.107 4.092  0.47199936 0.00000416  7000.10116  0.141  0.054   -    0.075   -  
OGLE-BLG-RRLYR-36324  18.064 19.108  0.34592783 0.00000058  7000.10124  0.255  0.215 5.091  0.065 3.225  0.46569780 0.00000112  7000.37883  0.221  0.252 4.249  0.089 2.499
OGLE-BLG-RRLYR-36384  18.330 19.055  0.35187159 0.00000074  7000.16084  0.276  0.118 5.172  0.050   -    0.47301022 0.00000152  7000.07485  0.249  0.231 4.068  0.086 2.124
OGLE-BLG-RRLYR-36395  18.316 19.714  0.35990079 0.00000065  7000.14931  0.214  0.157 5.199  0.094 4.184  0.48371432 0.00000305  7000.00596  0.102  0.116   -    0.174 4.584
OGLE-BLG-RRLYR-36501  16.989 17.955  0.34305076 0.00000040  7000.24640  0.232  0.214 5.180  0.073 3.104  0.46193842 0.00000067  7000.43698  0.243  0.248 4.066  0.052 2.609
OGLE-BLG-RRLYR-36591  17.840 18.486  0.35231634 0.00000096  7000.22747  0.257  0.144 4.985  0.114 3.505  0.47359235 0.00000537  7000.31128  0.100  0.103   -    0.134 2.103
OGLE-BLG-RRLYR-36758  17.628 18.140  0.35035128 0.00000219  7000.00836  0.269  0.184 5.055  0.055   -    0.47104882 0.00000533  7000.31235  0.209  0.164 4.314  0.005   -  
OGLE-BLG-RRLYR-36804  17.665 18.267  0.34178478 0.00000169  7000.18809  0.239  0.179 5.289  0.063 2.706  0.46015097 0.00000387  7000.11073  0.200  0.241 4.366  0.051   -  
OGLE-BLG-RRLYR-36819  17.688 18.258  0.34688159 0.00000178  7000.27575  0.251  0.182 4.967  0.041   -    0.46672304 0.00000371  7000.05589  0.205  0.208 4.181  0.065   -  
OGLE-BLG-RRLYR-36838  16.633 17.186  0.36325504 0.00000132  7000.34449  0.256  0.179 5.194  0.061 3.343  0.48784900 0.00000451  7000.05263  0.137  0.123 3.923  0.039   -  
OGLE-BLG-RRLYR-36940  17.436 17.997  0.35049376 0.00000132  7000.04861  0.240  0.108 5.100  0.064 3.650  0.47131955 0.00000580  7000.03262  0.103  0.174 4.211  0.138 2.732
OGLE-BLG-RRLYR-36956  17.605 18.200  0.35485468 0.00000218  7000.06565  0.245  0.121 5.347  0.045 3.817  0.47808801 0.00000955  7000.01024  0.117  0.078   -    0.077   -  
OGLE-BLG-RRLYR-37163  17.624 18.104  0.35508052 0.00000185  7000.30975  0.256  0.154 5.005  0.055 2.255  0.47729617 0.00000478  7000.00529  0.181  0.117 4.413  0.191 0.323
OGLE-BLG-RRLYR-37260  14.611 15.107  0.32350906 0.00000050  7000.28821  0.233  0.089 4.937  0.074 4.014  0.43705345 0.00000316  7000.29390  0.069  0.093 3.527  0.077 2.022
OGLE-BLG-RRLYR-37394  15.545 15.998  0.32368385 0.00000057  7000.07014  0.245  0.107 5.117  0.070 4.207  0.43751149 0.00000411  7000.07722  0.060  0.181 4.162  0.007   -  
OGLE-BLG-RRLYR-37511  16.142 16.838  0.32268255 0.00000060  7000.20269  0.280  0.147 4.801  0.096 4.029  0.43572305 0.00000482  7000.19163  0.065  0.179 3.859  0.093   -  
OGLE-BLG-RRLYR-37594  17.548 18.017  0.35370899 0.00000242  7000.21316  0.259  0.144 5.815  0.137 4.866  0.47672175 0.00001654  7000.35923  0.082  0.277   -    0.358   -  
OGLE-BLG-RRLYR-37711  17.760 18.422  0.34991624 0.00000187  7000.07212  0.231  0.182 5.091  0.096 3.973  0.47061257 0.00000488  7000.04812  0.155  0.082   -    0.071   -  
