OGLE-BLG-RRLYR-00214  15.811 17.055  0.42407034 0.00000043  7000.08107  0.205  0.000   -    0.020 4.884
OGLE-BLG-RRLYR-00229  16.402 17.547  0.20629556 0.00000046  7000.12048  0.207  0.124 4.661  0.043 3.637
OGLE-BLG-RRLYR-00231  16.256    -    0.30927104 0.00000184  7000.24284  0.257  0.117 4.790  0.083 3.763
OGLE-BLG-RRLYR-00237  15.642 16.654  0.39399701 0.00000175  7000.01492  0.118  0.129 1.492  0.090 1.764
OGLE-BLG-RRLYR-00238  15.671 16.732  0.31346760 0.00000008  7000.19915  0.229  0.093 4.917  0.075 4.073
OGLE-BLG-RRLYR-00243  15.846    -    0.31565199 0.00000122  7000.06370  0.249  0.102 4.978  0.073 4.755
OGLE-BLG-RRLYR-00245  16.306 17.414  0.34507514 0.00000429  7000.21711  0.102  0.099 4.209  0.158 5.418
OGLE-BLG-RRLYR-00246  15.197 16.154  0.33796589 0.00000061  7000.21277  0.207  0.156 4.846  0.062 3.564
OGLE-BLG-RRLYR-00248  16.442 17.468  0.32269314 0.00000009  7000.09168  0.307  0.113 5.103  0.078 4.012
OGLE-BLG-RRLYR-00249  16.052 17.181  0.31783034 0.00000009  7000.20716  0.239  0.101 4.925  0.073 4.158
OGLE-BLG-RRLYR-00250  16.182 17.200  0.26927348 0.00000036  7000.00851  0.182  0.065 4.565  0.042 5.389
OGLE-BLG-RRLYR-00251  16.347 17.361  0.29982926 0.00000019  7000.21458  0.269  0.118 4.725  0.074 3.682
OGLE-BLG-RRLYR-00255  15.417 16.464  0.36979410 0.00000068  7000.09825  0.244  0.098 5.066  0.086 5.595
OGLE-BLG-RRLYR-00257  15.771 16.873  0.31020885 0.00000084  7000.17336  0.254  0.144 5.103  0.063 3.932
OGLE-BLG-RRLYR-00260  14.515 15.676  0.37958536 0.00000112  7000.03465  0.312  0.116 5.133  0.081 3.800
OGLE-BLG-RRLYR-00262  15.465 16.524  0.29319968 0.00000011  7000.28198  0.243  0.126 4.665  0.068 3.615
OGLE-BLG-RRLYR-00266  16.538    -    0.31017475 0.00000174  7000.21498  0.291  0.090 5.009  0.066 3.601
OGLE-BLG-RRLYR-00269  15.962 17.074  0.28154153 0.00000008  7000.04140  0.253  0.102 5.093  0.054 4.231
OGLE-BLG-RRLYR-00273  16.174 17.465  0.28975632 0.00000022  7000.17623  0.273  0.139 4.717  0.085 3.544
OGLE-BLG-RRLYR-00282  16.648 18.069  0.33295034 0.00000044  7000.32248  0.256  0.090 5.094  0.062 4.257
OGLE-BLG-RRLYR-00286  16.229 17.474  0.32195059 0.00000033  7000.19044  0.269  0.098 4.865  0.074 4.217
OGLE-BLG-RRLYR-00288  16.933 18.216  0.39997293 0.00000084  7000.33203  0.248  0.000   -    0.106 4.896
OGLE-BLG-RRLYR-00290  16.692 17.975  0.32857400 0.00000043  7000.05793  0.241  0.091 5.177  0.073 4.243
OGLE-BLG-RRLYR-00291  16.940 18.173  0.27145481 0.00000033  7000.06974  0.322  0.177 4.627  0.096 2.999
OGLE-BLG-RRLYR-00294  16.803 18.352  0.32636744 0.00000059  7000.32289  0.264  0.086 5.072  0.090 3.933
OGLE-BLG-RRLYR-00295  16.597 17.990  0.25993727 0.00000025  7000.05372  0.230  0.139 4.665  0.044 2.998
OGLE-BLG-RRLYR-00297  16.414    -    0.32517586 0.00000160  7000.24382  0.269  0.104 4.527  0.113 4.144
OGLE-BLG-RRLYR-00300  16.385    -    0.28647140 0.00000104  7000.09269  0.232  0.112 5.241  0.072 4.567
OGLE-BLG-RRLYR-00301  16.458    -    0.25388345 0.00000067  7000.22656  0.273  0.182 4.621  0.000   -  
OGLE-BLG-RRLYR-00304  16.152    -    0.66476513 0.00000280  7000.03402  0.282  0.389 4.938  0.166 3.798
OGLE-BLG-RRLYR-00308  16.636 17.996  0.26930325 0.00000093  7000.02616  0.212  0.142 4.475  0.054 3.724
OGLE-BLG-RRLYR-00311  16.285 17.700  0.27866810 0.00000066  7000.02088  0.285  0.198 4.829  0.076 3.058
OGLE-BLG-RRLYR-00312  14.792    -    0.31737463 0.00000098  7000.15514  0.236  0.089 5.293  0.068 4.128
OGLE-BLG-RRLYR-00314  16.353    -    0.28278312 0.00000087  7000.08793  0.287  0.130 4.722  0.131 2.959
OGLE-BLG-RRLYR-00316  14.825    -    0.43372781 0.00000833  7000.12194  0.261  0.000   -    0.066 5.523
OGLE-BLG-RRLYR-00326  15.999 17.286  0.45465869 0.00000227  7000.15479  0.248  0.059 2.511  0.030 5.112
OGLE-BLG-RRLYR-00327  17.942 19.186  0.29644698 0.00000305  7000.22671  0.335  0.303 4.566  0.000   -  
OGLE-BLG-RRLYR-00328  15.843    -    0.29969545 0.00000061  7000.27442  0.273  0.147 4.765  0.067 3.380
OGLE-BLG-RRLYR-00331  16.450    -    0.31727581 0.00000117  7000.10971  0.253  0.108 5.176  0.077 4.496
OGLE-BLG-RRLYR-00340  16.566    -    0.28147863 0.00000234  7000.19224  0.221  0.095 4.550  0.065   -  
OGLE-BLG-RRLYR-00341  17.353 18.331  0.24575608 0.00000045  7000.04933  0.314  0.206 4.937  0.134 3.003
OGLE-BLG-RRLYR-00343  14.555 15.638  0.33508063 0.00000071  7000.30145  0.291  0.170 5.259  0.098 3.300
OGLE-BLG-RRLYR-00344  15.903 17.176  0.33235241 0.00000056  7000.04060  0.244  0.112 4.791  0.072 4.210
OGLE-BLG-RRLYR-00348  16.505 17.763  0.31243345 0.00000042  7000.30883  0.239  0.102 4.924  0.080 3.888
OGLE-BLG-RRLYR-00354  16.361 17.497  0.25841242 0.00000024  7000.08726  0.297  0.176 4.759  0.060 3.679
OGLE-BLG-RRLYR-00358  16.055 17.190  0.31533575 0.00000100  7000.26882  0.288  0.172 5.390  0.075 3.048
OGLE-BLG-RRLYR-00361  16.245 17.556  0.33271606 0.00000104  7000.27919  0.260  0.119 5.001  0.081 4.096
OGLE-BLG-RRLYR-00363  16.196 17.400  0.27192624 0.00000073  7000.15985  0.255  0.059   -    0.109 1.458
OGLE-BLG-RRLYR-00365  15.898 17.181  0.31695113 0.00000046  7000.18006  0.237  0.093 5.084  0.086 4.339
OGLE-BLG-RRLYR-00368  16.363 17.812  0.27303164 0.00000009  7000.10369  0.202  0.088 4.761  0.067 4.169
OGLE-BLG-RRLYR-00374  16.073 17.461  0.33263777 0.00000065  7000.12935  0.238  0.128 5.442  0.108 3.784
OGLE-BLG-RRLYR-00380  16.362 17.801  0.36104562 0.00000047  7000.16856  0.278  0.046   -    0.079 4.836
OGLE-BLG-RRLYR-00382  16.069 17.516  0.36562375 0.00000070  7000.25937  0.265  0.124 5.242  0.082 4.061
OGLE-BLG-RRLYR-00384  16.873 18.530  0.32540573 0.00000022  7000.06971  0.222  0.089 5.019  0.050 4.092
OGLE-BLG-RRLYR-00385  17.587    -    0.22435816 0.00000127  7000.00140  0.262  0.213 4.583  0.142 3.402
OGLE-BLG-RRLYR-00386  15.828    -    0.32884746 0.00000088  7000.12216  0.283  0.114 4.917  0.077 4.398
OGLE-BLG-RRLYR-00387  16.365    -    0.30098750 0.00000088  7000.02743  0.270  0.123 4.992  0.079 3.870
OGLE-BLG-RRLYR-00389  16.750 18.206  0.34842372 0.00000050  7000.22575  0.244  0.079 5.372  0.052 4.865
OGLE-BLG-RRLYR-00394  16.290 17.397  0.25865397 0.00000052  7000.08461  0.263  0.208 4.496  0.045   -  
OGLE-BLG-RRLYR-00396  16.452 18.222  0.31294435 0.00000172  7000.03266  0.144  0.076 4.374  0.000   -  
OGLE-BLG-RRLYR-00401  16.745 18.509  0.36836649 0.00000076  7000.19233  0.237  0.073 0.050  0.042 0.377
OGLE-BLG-RRLYR-00402  16.171 17.584  0.32501503 0.00000010  7000.09796  0.232  0.098 5.012  0.065 4.004
OGLE-BLG-RRLYR-00403  15.648    -    0.26786064 0.00000063  7000.18918  0.233  0.101 4.715  0.000   -  
OGLE-BLG-RRLYR-00407  16.045 17.155  0.31192652 0.00000043  7000.30926  0.234  0.090 4.767  0.000   -  
OGLE-BLG-RRLYR-00408  16.777 18.371  0.24889635 0.00000116  7000.02254  0.187  0.126 4.804  0.000   -  
OGLE-BLG-RRLYR-00411  16.704 18.188  0.33256531 0.00000118  7000.19086  0.282  0.128 5.195  0.075 3.200
OGLE-BLG-RRLYR-00416  16.548 18.281  0.31992429 0.00000021  7000.24190  0.168  0.102 5.277  0.041 4.064
OGLE-BLG-RRLYR-00419  16.809    -    0.28211524 0.00000131  7000.16587  0.279  0.184 4.809  0.000   -  
OGLE-BLG-RRLYR-00420  16.645 18.153  0.28121091 0.00000008  7000.20839  0.251  0.157 4.689  0.103 3.141
OGLE-BLG-RRLYR-00426  16.610 17.975  0.26661016 0.00000007  7000.14319  0.296  0.181 4.853  0.078 3.034
OGLE-BLG-RRLYR-00434  16.729    -    0.32263056 0.00000166  7000.26549  0.257  0.099 4.768  0.133 4.107
OGLE-BLG-RRLYR-00435  16.439 18.090  0.41184092 0.00000023  7000.23639  0.248  0.066 5.830  0.079 4.809
OGLE-BLG-RRLYR-00436  16.598 18.213  0.38814193 0.00000023  7000.11089  0.284  0.070 5.405  0.079 4.729
OGLE-BLG-RRLYR-00437  15.674 17.014  0.32696832 0.00000039  7000.17124  0.136  0.102 5.014  0.000   -  
OGLE-BLG-RRLYR-00441  16.592 18.146  0.32713028 0.00000019  7000.03125  0.263  0.110 5.393  0.084 4.456
OGLE-BLG-RRLYR-00442  16.295 17.699  0.28391684 0.00000022  7000.12274  0.282  0.142 4.881  0.084 3.469
OGLE-BLG-RRLYR-00450  16.596    -    0.27156085 0.00000079  7000.26074  0.297  0.189 4.850  0.082 2.803
OGLE-BLG-RRLYR-00457  17.063    -    0.27641171 0.00000100  7000.00662  0.338  0.232 4.752  0.000   -  
OGLE-BLG-RRLYR-00459  16.476 18.148  0.32776261 0.00000015  7000.31477  0.243  0.107 5.107  0.076 4.247
OGLE-BLG-RRLYR-00461  16.743 18.441  0.30317735 0.00000049  7000.29310  0.265  0.144 4.852  0.096 4.074
OGLE-BLG-RRLYR-00462  16.578    -    0.28244374 0.00000057  7000.06030  0.297  0.189 4.767  0.148 3.249
OGLE-BLG-RRLYR-00465  15.864 17.213  0.38864994 0.00000064  7000.00764  0.262  0.099 4.836  0.109 4.391
OGLE-BLG-RRLYR-00469  16.804    -    0.26927358 0.00000076  7000.11760  0.269  0.168 4.508  0.126 3.854
OGLE-BLG-RRLYR-00470  15.673 16.979  0.41061113 0.00000179  7000.39854  0.258  0.052 3.177  0.063 4.259
OGLE-BLG-RRLYR-00472  17.242 19.149  0.31838703 0.00000075  7000.19598  0.246  0.120 4.883  0.000   -  
OGLE-BLG-RRLYR-00475  16.394 17.657  0.32674711 0.00000090  7000.05519  0.291  0.085 4.844  0.000   -  
OGLE-BLG-RRLYR-00477  16.940 18.758  0.26182341 0.00000007  7000.11150  0.274  0.198 4.795  0.068 2.960
OGLE-BLG-RRLYR-00478  16.486 17.970  0.30613743 0.00000031  7000.07350  0.259  0.120 4.963  0.071 4.050
OGLE-BLG-RRLYR-00481  16.498 18.364  0.26526412 0.00000015  7000.17577  0.224  0.091 3.740  0.021 4.032
OGLE-BLG-RRLYR-00484  16.840 18.649  0.29262154 0.00000012  7000.23697  0.275  0.148 4.867  0.083 3.606
OGLE-BLG-RRLYR-00489  17.062    -    0.31393368 0.00000164  7000.11674  0.263  0.130 5.008  0.000   -  
OGLE-BLG-RRLYR-00490  16.834 18.560  0.25619328 0.00000008  7000.12139  0.294  0.178 4.813  0.059 3.120
OGLE-BLG-RRLYR-00491  16.558    -    0.29032713 0.00000158  7000.24028  0.199  0.120 4.361  0.000   -  
OGLE-BLG-RRLYR-00495  17.292    -    0.37010028 0.00000158  7000.09271  0.378  0.193 4.620  0.000   -  
OGLE-BLG-RRLYR-00496  16.721 18.110  0.30694637 0.00000038  7000.02729  0.247  0.154 4.957  0.062   -  
OGLE-BLG-RRLYR-00499  16.165 17.364  0.31187869 0.00000029  7000.16296  0.206  0.071 4.997  0.048   -  
OGLE-BLG-RRLYR-00505  16.801 18.655  0.46627590 0.00000641  7000.09830  0.276  0.124 2.882  0.216 3.813
OGLE-BLG-RRLYR-00506  16.437 18.123  0.30500163 0.00000008  7000.10120  0.316  0.166 4.921  0.094 3.444
OGLE-BLG-RRLYR-00507  16.948 18.191  0.29106103 0.00000044  7000.13397  0.247  0.194 4.725  0.097 3.146
OGLE-BLG-RRLYR-00511  16.252    -    0.32340647 0.00000093  7000.15378  0.252  0.101 5.012  0.000   -  
OGLE-BLG-RRLYR-00513  16.119    -    0.34070856 0.00000181  7000.03836  0.227  0.092 5.405  0.064 4.146
OGLE-BLG-RRLYR-00524  17.305    -    0.33250693 0.00000110  7000.01247  0.360  0.200 4.730  0.000   -  
OGLE-BLG-RRLYR-00534  17.127    -    0.26416712 0.00000091  7000.21589  0.313  0.176 4.854  0.000   -  
OGLE-BLG-RRLYR-00539  16.812 18.642  0.30769138 0.00000015  7000.07110  0.247  0.106 4.887  0.069 4.215
OGLE-BLG-RRLYR-00549  16.304    -    0.26615188 0.00000073  7000.02429  0.326  0.176 4.700  0.000   -  
OGLE-BLG-RRLYR-00553  16.879    -    0.26059259 0.00000078  7000.23488  0.274  0.170 4.160  0.000   -  
OGLE-BLG-RRLYR-00561  16.891 18.373  0.29535238 0.00000072  7000.17804  0.253  0.160 4.481  0.056   -  
OGLE-BLG-RRLYR-00563  14.287 15.802  0.34866670 0.00000052  7000.06098  0.252  0.106 4.859  0.078 3.940
OGLE-BLG-RRLYR-00567  16.860    -    0.41363127 0.00000488  7000.07234  0.234  0.117 0.316  0.000   -  
OGLE-BLG-RRLYR-00568  16.192    -    0.26791237 0.00000053  7000.24713  0.295  0.198 4.767  0.088 3.162
OGLE-BLG-RRLYR-00569  17.011    -    0.27255959 0.00000275  7000.13362  0.235  0.141 4.997  0.000   -  
OGLE-BLG-RRLYR-00573  16.426    -    0.30991369 0.00000094  7000.22512  0.275  0.112 4.762  0.136 4.004
OGLE-BLG-RRLYR-00582  17.243 19.223  0.29710116 0.00000013  7000.01473  0.244  0.116 4.741  0.071 3.721
OGLE-BLG-RRLYR-00584  16.991 18.655  0.25246227 0.00000065  7000.13710  0.238  0.137 4.765  0.086 2.899
OGLE-BLG-RRLYR-00585  16.163 18.411  0.30578058 0.00000024  7000.24840  0.114  0.108 4.693  0.079 3.876
OGLE-BLG-RRLYR-00586  16.720    -    0.27877433 0.00000095  7000.23166  0.292  0.160 4.797  0.090 3.458
OGLE-BLG-RRLYR-00587  17.924 20.176  0.31902912 0.00000030  7000.10152  0.243  0.113 5.000  0.076 4.334
OGLE-BLG-RRLYR-00588  16.870 18.457  0.31307470 0.00000013  7000.06160  0.253  0.107 4.860  0.085 4.158
OGLE-BLG-RRLYR-00589  16.673    -    0.30559098 0.00000106  7000.29224  0.259  0.132 4.964  0.000   -  
OGLE-BLG-RRLYR-00590  16.928 18.668  0.25473582 0.00000008  7000.20504  0.290  0.166 4.792  0.073 2.966
OGLE-BLG-RRLYR-00597  17.148 19.022  0.25391791 0.00000012  7000.16427  0.242  0.175 4.833  0.039 3.312
OGLE-BLG-RRLYR-00599  16.315 18.117  0.33384729 0.00000134  7000.30483  0.266  0.092 5.111  0.117 4.038
OGLE-BLG-RRLYR-00604  16.584    -    0.28316608 0.00000095  7000.18119  0.306  0.146 4.869  0.000   -  
OGLE-BLG-RRLYR-00612  17.339    -    0.26901446 0.00000308  7000.14923  0.209  0.113   -    0.000   -  
OGLE-BLG-RRLYR-00614  17.466    -    0.27264088 0.00000124  7000.07385  0.314  0.163 4.893  0.000   -  
OGLE-BLG-RRLYR-00619  16.691 18.388  0.28925755 0.00000014  7000.05693  0.162  0.073 4.472  0.000   -  
OGLE-BLG-RRLYR-00623  17.079    -    0.27666104 0.00000069  7000.01011  0.324  0.215 4.871  0.000   -  
OGLE-BLG-RRLYR-00628  17.354 19.806  0.33016645 0.00000232  7000.27911  0.261  0.071 4.443  0.000   -  
OGLE-BLG-RRLYR-00630  17.226    -    0.26240170 0.00000289  7000.01233  0.264  0.165 4.762  0.000   -  
OGLE-BLG-RRLYR-00636  16.551 17.959  0.22949116 0.00000026  7000.09554  0.273  0.185 4.980  0.000   -  
OGLE-BLG-RRLYR-00647  16.044    -    0.31294517 0.00000129  7000.30128  0.254  0.116 5.257  0.095 4.287
OGLE-BLG-RRLYR-00650  16.268 17.864  0.26363224 0.00000027  7000.24691  0.299  0.204 4.714  0.104 2.695
OGLE-BLG-RRLYR-00652  17.485    -    0.28641229 0.00000294  7000.03079  0.260  0.176 4.732  0.000   -  
OGLE-BLG-RRLYR-00653  17.285    -    0.29058664 0.00000306  7000.27716  0.331  0.130 4.810  0.000   -  
OGLE-BLG-RRLYR-00661  18.020    -    0.40532402 0.00000970  7000.21875  0.257  0.219   -    0.000   -  
OGLE-BLG-RRLYR-00662  16.357 17.867  0.34287505 0.00000038  7000.24044  0.274  0.085 5.119  0.073 4.845
OGLE-BLG-RRLYR-00670  16.674 18.466  0.31844912 0.00000018  7000.13886  0.262  0.107 5.068  0.097 4.052
OGLE-BLG-RRLYR-00673  16.962    -    0.28633030 0.00000276  7000.14456  0.239  0.089   -    0.000   -  
OGLE-BLG-RRLYR-00679  16.725    -    0.30902803 0.00000190  7000.18584  0.245  0.111 5.136  0.104 3.554
OGLE-BLG-RRLYR-00682  16.821 18.239  0.26287380 0.00000027  7000.12248  0.282  0.191 4.934  0.054 3.195
OGLE-BLG-RRLYR-00683  17.180 19.344  0.32146184 0.00000135  7000.24897  0.255  0.128 4.769  0.099 3.705
OGLE-BLG-RRLYR-00686  16.147    -    0.35079110 0.00000092  7000.22100  0.286  0.052 5.350  0.064 4.654
OGLE-BLG-RRLYR-00688  16.715 18.659  0.32010749 0.00000014  7000.10742  0.242  0.105 5.019  0.070 4.072
OGLE-BLG-RRLYR-00689  16.931 19.096  0.33642656 0.00000238  7000.19666  0.262  0.108 4.824  0.087 4.389
OGLE-BLG-RRLYR-00692  16.887    -    0.32427313 0.00000105  7000.22270  0.293  0.107 4.921  0.095 3.626
OGLE-BLG-RRLYR-00694  16.641 18.007  0.24776509 0.00000030  7000.12356  0.215  0.119 4.829  0.000   -  
OGLE-BLG-RRLYR-00696  16.754 18.198  0.26977800 0.00000048  7000.01492  0.222  0.105 4.915  0.000   -  
OGLE-BLG-RRLYR-00699  16.794 18.684  0.25585057 0.00000011  7000.08618  0.223  0.201 4.734  0.069 2.978
OGLE-BLG-RRLYR-00704  16.592 18.341  0.30502887 0.00000019  7000.17293  0.260  0.116 4.951  0.080 3.832
OGLE-BLG-RRLYR-00710  16.797 18.482  0.28749641 0.00000008  7000.10061  0.284  0.131 4.762  0.072 3.595
OGLE-BLG-RRLYR-00712  16.353    -    0.33720603 0.00000210  7000.14724  0.294  0.171 4.988  0.082 3.103
