OGLE-GD-RRLYR-02448  RRab  12:21:06.46 -58:57:39.4  GD2237.07.13339                                  
OGLE-GD-RRLYR-02449  RRab  12:21:13.01 -69:21:49.3  GD2013.07.12647                                  
OGLE-GD-RRLYR-02450  RRc   12:21:13.38 -56:01:07.3  GD2239.24.1660                                   
OGLE-GD-RRLYR-02451  RRab  12:21:19.08 -64:53:42.6  GD1309.11.3392                                   
OGLE-GD-RRLYR-02452  RRab  12:21:20.38 -69:10:28.8  GD2013.15.1581                                   
OGLE-GD-RRLYR-02453  RRab  12:21:54.41 -64:32:29.7  GD1309.20.1625                                   
OGLE-GD-RRLYR-02454  RRab  12:21:55.81 -67:51:55.1  GD2014.16.16857                                  
OGLE-GD-RRLYR-02455  RRab  12:21:57.66 -66:06:09.7  GD1310.10.1089                                   
OGLE-GD-RRLYR-02456  RRab  12:22:01.02 -68:18:09.5  GD2017.17.3540                                   
OGLE-GD-RRLYR-02457  RRab  12:22:01.06 -58:35:44.7  GD2237.14.11265                                  
OGLE-GD-RRLYR-02458  RRab  12:22:13.19 -67:09:03.8  GD2018.09.17927                                  
OGLE-GD-RRLYR-02459  RRc   12:22:13.37 -55:37:54.0  GD2239.31.1968                                   
OGLE-GD-RRLYR-02460  RRab  12:22:20.01 -60:22:55.0  GD1306.30.24437                                  
OGLE-GD-RRLYR-02461  RRab  12:22:30.84 -65:46:22.4  GD1310.19.3005                                   
OGLE-GD-RRLYR-02462  RRab  12:22:39.54 -67:01:19.1  GD2018.18.2336                                   
OGLE-GD-RRLYR-02463  RRc   12:22:43.38 -57:43:52.8  GD2238.06.14261                                  
OGLE-GD-RRLYR-02464  RRab  12:22:52.13 -65:33:07.5  GD1310.26.1838                                   
OGLE-GD-RRLYR-02465  RRab  12:22:58.78 -67:29:28.8  GD2014.24.19973                                  
OGLE-GD-RRLYR-02466  RRab  12:22:59.22 -66:43:41.7  GD2015.16.985                                    
OGLE-GD-RRLYR-02467  RRab  12:23:08.97 -60:36:58.3  GD1306.30.1870                                   
OGLE-GD-RRLYR-02468  RRab  12:23:10.19 -67:39:44.1  GD2014.24.989                                    
OGLE-GD-RRLYR-02469  RRab  12:23:14.31 -65:25:23.7  GD1310.26.26634                                  
OGLE-GD-RRLYR-02470  RRab  12:23:18.86 -64:31:46.4  GD1309.19.4346                                   
OGLE-GD-RRLYR-02471  RRab  12:23:21.16 -55:46:07.7  GD2239.22.11991                                  
OGLE-GD-RRLYR-02472  RRab  12:23:22.28 -59:15:58.7  GD1305.30.16620                                  
OGLE-GD-RRLYR-02473  RRab  12:23:24.70 -68:33:45.5  GD2013.31.379                                    
OGLE-GD-RRLYR-02474  RRab  12:23:25.22 -65:50:37.4  GD1310.18.4788                                   
OGLE-GD-RRLYR-02475  RRab  12:23:53.66 -57:19:09.8  GD2238.13.11747                                  
OGLE-GD-RRLYR-02476  RRc   12:24:02.84 -59:35:51.8  GD1305.22.936                                    
OGLE-GD-RRLYR-02477  RRab  12:24:14.55 -65:14:21.3  GD1304.25.4988                                   
OGLE-GD-RRLYR-02478  RRc   12:24:33.22 -58:10:59.0  GD2237.29.197                                    
OGLE-GD-RRLYR-02479  RRab  12:24:46.92 -56:06:58.3  GD2239.12.11437                                  
OGLE-GD-RRLYR-02480  RRab  12:25:01.67 -60:44:02.5  GD1306.20.33400                                  
OGLE-GD-RRLYR-02481  RRc   12:25:04.32 -56:34:49.9  GD2239.04.285                                    
OGLE-GD-RRLYR-02482  RRc   12:25:17.05 -64:37:09.6  GD1309.18.563                                    
OGLE-GD-RRLYR-02483  RRab  12:25:24.89 -55:45:48.9  GD2239.20.12269                                  
OGLE-GD-RRLYR-02484  RRab  12:25:26.86 -66:38:08.0  GD2015.15.21377                                  
OGLE-GD-RRLYR-02485  RRab  12:25:27.16 -60:25:41.2  GD1306.28.25498                                  
OGLE-GD-RRLYR-02486  RRd   12:25:27.19 -66:36:07.1  GD2015.15.19837                                  
OGLE-GD-RRLYR-02487  RRab  12:25:33.37 -60:07:37.1  GD1305.03.19085                                  
OGLE-GD-RRLYR-02488  RRab  12:25:34.47 -60:05:00.7  GD1305.03.18535                                  
OGLE-GD-RRLYR-02489  RRab  12:25:56.75 -59:20:11.5  GD1305.28.730                                    
OGLE-GD-RRLYR-02490  RRab  12:25:57.77 -61:24:36.7  GD1306.03.25014                                  
OGLE-GD-RRLYR-02491  RRab  12:26:09.50 -60:17:07.3  GD1305.03.3402                                   
OGLE-GD-RRLYR-02492  RRab  12:26:10.05 -64:43:59.9  GD1309.08.30093                                  
OGLE-GD-RRLYR-02493  RRab  12:26:27.15 -65:40:16.5  GD1304.07.31977                                  
OGLE-GD-RRLYR-02494  RRab  12:26:34.95 -67:18:35.2  GD2014.30.594                                    
OGLE-GD-RRLYR-02495  RRc   12:26:36.34 -68:34:58.8  GD2013.29.76                                     
OGLE-GD-RRLYR-02496  RRab  12:26:47.54 -58:37:45.6  GD2237.10.10533                                  
OGLE-GD-RRLYR-02497  RRab  12:26:53.50 -56:31:09.7  GD2239.02.12186                                  
OGLE-GD-RRLYR-02498  RRc   12:27:04.43 -55:39:12.0  GD2239.27.986                                    
OGLE-GD-RRLYR-02499  RRc   12:27:10.78 -62:41:05.3  GD1302.25.1009                                   
OGLE-GD-RRLYR-02500  RRab  12:27:30.34 -66:18:08.6  GD2015.22.23570                                  
OGLE-GD-RRLYR-02501  RRc   12:27:39.88 -59:29:27.5  GD1305.19.15978                                  
OGLE-GD-RRLYR-02502  RRab  12:27:44.56 -55:56:14.6  GD2239.18.522                                    
OGLE-GD-RRLYR-02503  RRab  12:27:53.30 -59:57:32.8  GD1305.09.3342                                   
OGLE-GD-RRLYR-02504  RRab  12:27:53.84 -68:23:26.7  GD2013.29.13539                                  
OGLE-GD-RRLYR-02505  RRc   12:27:59.21 -66:10:45.9  GD2015.30.776                                    
OGLE-GD-RRLYR-02506  RRab  12:28:00.64 -64:09:30.8  GD1303.15.35067                                  
OGLE-GD-RRLYR-02507  RRc   12:28:29.92 -55:55:43.2  GD2239.18.533                                    
OGLE-GD-RRLYR-02508  RRab  12:28:35.54 -57:45:35.9  GD2238.01.1326                                   
OGLE-GD-RRLYR-02509  RRab  12:28:41.35 -64:38:38.5  GD1303.06.5438                                   
OGLE-GD-RRLYR-02510  RRab  12:28:48.58 -60:06:49.3  GD1300.25.24094                                  
OGLE-GD-RRLYR-02511  RRab  12:28:54.20 -58:59:29.2  GD1299.25.1438                                   
OGLE-GD-RRLYR-02512  RRc   12:28:54.78 -59:10:31.5  GD1299.16.18862                                  
OGLE-GD-RRLYR-02513  RRc   12:29:04.47 -56:15:45.6  GD2239.08.391                                    
OGLE-GD-RRLYR-02514  RRab  12:29:11.73 -57:05:10.3  GD2238.17.42926                                  
OGLE-GD-RRLYR-02515  RRab  12:29:25.08 -58:20:28.6  GD2237.17.10814                                  
OGLE-GD-RRLYR-02516  RRab  12:29:31.91 -59:01:42.8  GD1299.25.2597                                   
OGLE-GD-RRLYR-02517  RRc   12:29:50.23 -57:45:46.7  GD2235.25.339                                    
OGLE-GD-RRLYR-02518  RRab  12:29:56.39 -58:38:06.3  GD2237.08.10816                                  
OGLE-GD-RRLYR-02519  RRab  12:30:03.57 -57:37:11.3  GD2235.25.11882                                  
OGLE-GD-RRLYR-02520  RRab  12:30:07.83 -65:07:37.7  GD1304.21.22387                                  
OGLE-GD-RRLYR-02521  RRab  12:30:07.94 -60:32:14.4  GD1300.15.2089                                   
OGLE-GD-RRLYR-02522  RRc   12:30:09.42 -66:13:50.3  GD2015.21.25811                                  
OGLE-GD-RRLYR-02523  RRc   12:30:11.52 -60:01:02.6  GD1300.32.968                                    
OGLE-GD-RRLYR-02524  RRab  12:30:31.31 -65:11:27.5  GD1304.21.88                                     
OGLE-GD-RRLYR-02525  RRab  12:30:36.33 -57:30:27.2  GD2235.32.626                                    
OGLE-GD-RRLYR-02526  RRab  12:30:38.53 -60:12:48.2  GD1300.24.2030                                   
OGLE-GD-RRLYR-02527  RRc   12:30:53.97 -56:47:46.3  GD2236.15.11583                                  
OGLE-GD-RRLYR-02528  RRab  12:31:04.98 -60:14:16.6  GD1300.23.2095                                   
OGLE-GD-RRLYR-02529  RRab  12:31:38.46 -56:27:49.0  GD2236.23.12482                                  
OGLE-GD-RRLYR-02530  RRab  12:31:45.99 -56:37:44.6  GD2236.23.107                                    
OGLE-GD-RRLYR-02531  RRc   12:31:53.62 -67:15:26.5  GD2014.27.23683                                  
OGLE-GD-RRLYR-02532  RRab  12:32:02.15 -69:19:19.0  GD2013.01.11933                                  
OGLE-GD-RRLYR-02533  RRab  12:32:08.12 -58:38:08.6  GD1299.31.14719                                  
OGLE-GD-RRLYR-02534  RRc   12:32:13.40 -61:01:42.4  GD1301.30.20858                                  
OGLE-GD-RRLYR-02535  RRab  12:32:20.83 -58:18:34.0  GD2235.06.15892                                  
OGLE-GD-RRLYR-02536  RRab  12:32:27.27 -57:59:54.1  GD2235.14.14973                                  
OGLE-GD-RRLYR-02537  RRd   12:32:29.05 -56:38:12.5  GD2236.23.425                                    
OGLE-GD-RRLYR-02538  RRab  12:32:31.80 -65:42:36.4  GD1304.03.23306                                  
OGLE-GD-RRLYR-02539  RRab  12:32:31.88 -66:10:20.5  GD2015.27.469                                    
OGLE-GD-RRLYR-02540  RRd   12:32:37.23 -58:43:05.1  GD1299.30.577                                    
OGLE-GD-RRLYR-02541  RRab  12:32:51.73 -57:05:30.4  GD2236.05.13081                                  
OGLE-GD-RRLYR-02542  RRab  12:32:57.66 -69:41:36.9  GD2009.16.11471                                  
OGLE-GD-RRLYR-02543  RRab  12:32:58.84 -67:48:04.1  GD2014.09.17252                                  
OGLE-GD-RRLYR-02544  RRab  12:32:59.84 -60:08:26.9  GD1300.22.25038                                  
OGLE-GD-RRLYR-02545  RRab  12:33:02.58 -57:59:28.4  GD2235.13.15710                                  
OGLE-GD-RRLYR-02546  RRab  12:33:08.65 -60:44:13.2  GD1300.05.32277                                  
OGLE-GD-RRLYR-02547  RRab  12:33:11.41 -59:29:31.1  GD1299.05.19519                                  
OGLE-GD-RRLYR-02548  RRab  12:33:12.30 -56:51:41.6  GD2236.13.2088                                   
OGLE-GD-RRLYR-02549  RRab  12:33:13.28 -67:13:02.5  GD2014.26.21700                                  
OGLE-GD-RRLYR-02550  RRc   12:33:19.22 -57:42:55.8  GD2235.22.12158                                  
OGLE-GD-RRLYR-02551  RRab  12:33:28.57 -61:31:40.8  GD1301.21.4621                                   
OGLE-GD-RRLYR-02552  RRc   12:33:28.79 -56:28:38.0  GD2236.22.12813                                  
OGLE-GD-RRLYR-02553  RRab  12:33:31.56 -65:52:49.3  GD1304.02.1745                                   
OGLE-GD-RRLYR-02554  RRab  12:33:41.99 -56:08:08.2  GD2236.30.11453                                  
OGLE-GD-RRLYR-02555  RRab  12:33:58.35 -64:48:43.0  GD1304.27.34269                                  
OGLE-GD-RRLYR-02556  RRc   12:34:19.65 -59:39:58.0  GD1299.04.835                                    
OGLE-GD-RRLYR-02557  RRab  12:34:37.70 -66:08:39.9  GD2015.26.1093                                   
OGLE-GD-RRLYR-02558  RRc   12:34:43.16 -65:52:16.9  GD1304.01.769                                    
OGLE-GD-RRLYR-02559  aRRd  12:34:55.27 -64:08:31.0  GD1303.10.40338                                  
OGLE-GD-RRLYR-02560  RRab  12:34:56.39 -59:46:53.9  GD1300.28.25353                                  
OGLE-GD-RRLYR-02561  RRab  12:35:09.72 -60:53:52.0  GD1300.03.2692                                   
OGLE-GD-RRLYR-02562  RRab  12:35:13.47 -56:17:00.9  GD2236.28.232                                    
OGLE-GD-RRLYR-02563  RRc   12:35:14.16 -67:21:32.7  GD2012.16.1277                                   
OGLE-GD-RRLYR-02564  RRab  12:35:16.82 -58:08:19.9  GD2235.11.207                                    
OGLE-GD-RRLYR-02565  RRc   12:35:20.20 -68:36:22.4  GD2011.15.161                                    
OGLE-GD-RRLYR-02566  RRab  12:35:22.96 -58:19:23.8  GD2235.03.17249                                  
OGLE-GD-RRLYR-02567  RRab  12:35:27.29 -58:59:53.4  GD1299.20.3104                                   
OGLE-GD-RRLYR-02568  RRc   12:35:30.53 -66:15:03.6  GD2015.17.24327                                  
OGLE-GD-RRLYR-02569  RRab  12:35:33.46 -57:10:54.8  GD2236.03.1075                                   
OGLE-GD-RRLYR-02570  RRab  12:35:41.04 -57:14:08.4  GD2236.03.854                                    
OGLE-GD-RRLYR-02571  RRab  12:35:49.08 -60:27:13.1  GD1300.11.27640                                  
OGLE-GD-RRLYR-02572  RRc   12:35:50.77 -65:02:09.1  GD1304.18.26395                                  
OGLE-GD-RRLYR-02573  RRc   12:35:50.86 -67:29:44.6  GD2012.07.22745                                  
OGLE-GD-RRLYR-02574  RRab  12:35:51.82 -67:28:40.0  GD2012.07.22591                                  
OGLE-GD-RRLYR-02575  RRc   12:36:01.59 -57:21:53.1  GD2235.27.18173                                  
OGLE-GD-RRLYR-02576  RRab  12:36:03.78 -64:14:02.8  GD1303.09.2206                                   
OGLE-GD-RRLYR-02577  RRab  12:36:04.68 -58:26:22.7  GD2235.02.726                                    
OGLE-GD-RRLYR-02578  RRab  12:36:23.37 -57:58:30.4  GD2235.10.17061                                  
OGLE-GD-RRLYR-02579  RRab  12:36:31.52 -57:55:18.3  GD2235.10.16492                                  
OGLE-GD-RRLYR-02580  RRab  12:36:40.33 -56:24:16.4  GD2236.19.12886                                  
OGLE-GD-RRLYR-02581  RRab  12:36:43.04 -61:45:10.7  GD1301.10.107                                    
OGLE-GD-RRLYR-02582  RRc   12:36:44.23 -59:08:57.8  GD1299.10.18790                                  
OGLE-GD-RRLYR-02583  RRab  12:36:44.93 -65:02:32.4  GD1304.17.26202                                  
OGLE-GD-RRLYR-02584  RRab  12:37:02.85 -57:31:55.9  GD2235.27.550                                    
OGLE-GD-RRLYR-02585  RRab  12:37:03.42 -68:23:17.2  GD2011.14.16005                                  
OGLE-GD-RRLYR-02586  RRab  12:37:05.22 -59:28:08.3  GD1299.02.22089                                  
OGLE-GD-RRLYR-02587  RRc   12:37:23.10 -67:40:45.2  GD2012.06.213                                    
OGLE-GD-RRLYR-02588  RRab  12:37:47.07 -58:56:41.7  GD1299.18.17051                                  
OGLE-GD-RRLYR-02589  RRab  12:37:56.72 -66:32:23.5  GD2012.31.24726                                  
OGLE-GD-RRLYR-02590  RRab  12:37:57.07 -65:45:11.2  GD1298.24.2563                                   
OGLE-GD-RRLYR-02591  RRc   12:38:03.73 -67:11:15.2  GD2012.14.23338                                  
OGLE-GD-RRLYR-02592  RRc   12:38:04.87 -68:34:27.4  GD2011.13.175                                    
OGLE-GD-RRLYR-02593  RRc   12:38:22.57 -65:01:29.9  GD1297.07.29339                                  
OGLE-GD-RRLYR-02594  RRab  12:38:26.55 -67:11:53.3  GD2012.14.24617                                  
OGLE-GD-RRLYR-02595  RRab  12:38:30.49 -60:13:28.4  GD1300.17.2315                                   
OGLE-GD-RRLYR-02596  RRab  12:38:41.40 -59:57:12.2  GD1293.16.930                                    
OGLE-GD-RRLYR-02597  RRc   12:38:45.39 -61:03:01.9  GD1294.16.20598                                  
OGLE-GD-RRLYR-02598  RRab  12:38:56.98 -65:19:52.6  GD1298.31.24518                                  
OGLE-GD-RRLYR-02599  RRab  12:39:06.79 -59:22:04.0  GD1299.08.2685                                   
OGLE-GD-RRLYR-02600  RRc   12:39:19.26 -59:00:03.2  GD1299.17.194                                    
OGLE-GD-RRLYR-02601  RRab  12:39:39.47 -58:28:42.9  GD2233.25.849                                    
OGLE-GD-RRLYR-02602  RRc   12:39:50.32 -59:28:30.9  GD1293.24.18907                                  
OGLE-GD-RRLYR-02603  RRc   12:39:50.84 -57:01:24.6  GD2234.25.10691                                  
OGLE-GD-RRLYR-02604  RRab  12:39:59.88 -64:40:18.9  GD1297.23.2145                                   
OGLE-GD-RRLYR-02605  RRab  12:40:14.54 -56:40:13.6  GD2234.32.8703                                   
OGLE-GD-RRLYR-02606  RRab  12:40:18.19 -61:06:28.0  GD1294.15.20078                                  
OGLE-GD-RRLYR-02607  RRab  12:40:23.93 -63:54:59.2  GD1296.06.4451                                   
OGLE-GD-RRLYR-02608  RRc   12:40:25.65 -57:43:55.4  GD2234.07.14738                                  
OGLE-GD-RRLYR-02609  RRab  12:40:34.54 -64:47:50.5  GD1297.13.31006                                  
OGLE-GD-RRLYR-02610  RRab  12:40:44.64 -65:49:45.9  GD1298.22.275                                    
OGLE-GD-RRLYR-02611  RRab  12:40:44.95 -69:04:32.9  GD2009.28.12863                                  
OGLE-GD-RRLYR-02612  RRc   12:40:59.60 -66:52:09.8  GD2012.21.24393                                  
OGLE-GD-RRLYR-02613  RRab  12:41:10.73 -57:44:49.9  GD2234.06.12323                                  
OGLE-GD-RRLYR-02614  RRab  12:41:20.42 -56:49:51.5  GD2234.31.127                                    
OGLE-GD-RRLYR-02615  RRab  12:41:33.52 -59:16:11.1  GD1293.31.491                                    
OGLE-GD-RRLYR-02616  RRab  12:42:01.99 -64:39:08.3  GD1297.21.4299                                   
OGLE-GD-RRLYR-02617  RRc   12:42:17.07 -57:36:09.1  GD2234.05.11605                                  
OGLE-GD-RRLYR-02618  RRd   12:42:23.87 -57:09:02.7  GD2234.22.2413                                   
OGLE-GD-RRLYR-02619  RRab  12:42:49.90 -67:41:14.8  GD2012.03.878                                    
OGLE-GD-RRLYR-02620  RRab  12:43:10.36 -66:46:58.7  GD2012.28.2331                                   
OGLE-GD-RRLYR-02621  RRab  12:43:12.99 -61:21:32.3  GD1294.04.14218                                  
OGLE-GD-RRLYR-02622  RRc   12:43:17.77 -70:11:40.7  GD2009.02.320                                    
OGLE-GD-RRLYR-02623  RRc   12:43:22.04 -59:58:47.2  GD1293.12.858                                    
OGLE-GD-RRLYR-02624  RRab  12:43:27.39 -65:30:44.4  GD1298.28.4034                                   
OGLE-GD-RRLYR-02625  RRd   12:44:00.92 -65:05:53.2  GD1297.03.31786                                  
OGLE-GD-RRLYR-02626  RRab  12:44:06.99 -58:53:29.1  GD2233.04.17628                                  
OGLE-GD-RRLYR-02627  RRab  12:44:07.50 -65:22:55.5  GD1298.27.28289                                  
OGLE-GD-RRLYR-02628  RRab  12:44:11.45 -65:58:54.8  GD1298.10.24813                                  
OGLE-GD-RRLYR-02629  RRc   12:44:14.31 -66:50:49.0  GD2012.19.28676                                  
OGLE-GD-RRLYR-02630  RRab  12:44:16.77 -59:55:05.9  GD1293.12.1100                                   
OGLE-GD-RRLYR-02631  RRab  12:44:23.14 -65:44:51.2  GD1298.19.28111                                  
OGLE-GD-RRLYR-02632  RRc   12:44:26.27 -58:43:54.5  GD2233.12.89                                     
OGLE-GD-RRLYR-02633  RRab  12:44:28.27 -69:06:12.9  GD2009.26.14319                                  
OGLE-GD-RRLYR-02634  RRab  12:44:30.52 -56:57:01.7  GD2234.28.355                                    
OGLE-GD-RRLYR-02635  RRc   12:44:33.29 -67:43:55.3  GD2012.02.541                                    
OGLE-GD-RRLYR-02636  RRab  12:44:46.24 -66:31:32.0  GD2012.27.30275                                  
OGLE-GD-RRLYR-02637  RRc   12:44:59.51 -56:44:47.4  GD2234.28.10783                                  
OGLE-GD-RRLYR-02638  RRab  12:44:59.87 -57:08:01.9  GD2234.20.170                                    
OGLE-GD-RRLYR-02639  RRab  12:45:14.22 -60:17:15.6  GD1293.03.2030                                   
OGLE-GD-RRLYR-02640  RRc   12:45:14.35 -57:28:49.3  GD2234.11.36                                     
OGLE-GD-RRLYR-02641  RRab  12:45:22.54 -58:25:18.1  GD2233.20.722                                    
OGLE-GD-RRLYR-02642  RRc   12:45:26.92 -65:48:45.3  GD1298.19.1355                                   
OGLE-GD-RRLYR-02643  RRab  12:45:39.94 -64:07:45.3  GD1297.27.32595                                  
OGLE-GD-RRLYR-02644  RRab  12:45:59.32 -57:44:02.0  GD2234.02.12872                                  
OGLE-GD-RRLYR-02645  RRc   12:46:06.37 -68:01:36.9  GD2011.26.2279                                   
OGLE-GD-RRLYR-02646  RRab  12:46:10.79 -63:34:57.4  GD1296.10.23036                                  
OGLE-GD-RRLYR-02647  RRab  12:46:18.29 -64:03:32.6  GD1297.26.29800                                  
OGLE-GD-RRLYR-02648  RRab  12:46:21.41 -69:08:36.2  GD2007.16.1830                                   
OGLE-GD-RRLYR-02649  RRab  12:46:28.61 -67:19:17.3  GD2012.09.4320                                   
OGLE-GD-RRLYR-02650  RRab  12:46:30.34 -58:16:34.1  GD2233.19.19457                                  
OGLE-GD-RRLYR-02651  RRc   12:46:36.55 -57:19:48.8  GD2234.10.12433                                  
OGLE-GD-RRLYR-02652  RRab  12:46:38.07 -69:12:34.6  GD2007.16.88                                     
OGLE-GD-RRLYR-02653  RRab  12:46:44.25 -65:11:35.4  GD1297.01.1270                                   
OGLE-GD-RRLYR-02654  RRab  12:46:47.52 -57:36:17.6  GD2234.01.10888                                  
OGLE-GD-RRLYR-02655  RRab  12:46:57.69 -65:38:15.4  GD1298.18.24328                                  
OGLE-GD-RRLYR-02656  RRab  12:47:14.46 -57:21:24.2  GD2234.09.11921                                  
OGLE-GD-RRLYR-02657  RRab  12:47:17.21 -59:11:13.7  GD1293.26.22634                                  
OGLE-GD-RRLYR-02658  RRc   12:47:24.91 -58:56:47.6  GD2233.01.19181                                  
OGLE-GD-RRLYR-02659  RRc   12:47:35.06 -64:38:37.4  GD1297.17.1098                                   
OGLE-GD-RRLYR-02660  RRab  12:47:46.97 -57:56:05.3  GD2233.26.15098                                  
OGLE-GD-RRLYR-02661  RRab  12:47:59.15 -59:06:01.2  GD2233.01.638                                    
OGLE-GD-RRLYR-02662  RRab  12:48:02.91 -65:45:51.6  GD1298.17.3885                                   
OGLE-GD-RRLYR-02663  RRab  12:48:12.71 -59:51:18.8  GD1293.08.20355                                  
OGLE-GD-RRLYR-02664  RRab  12:48:23.32 -69:23:58.2  GD2007.07.14985                                  
OGLE-GD-RRLYR-02665  RRc   12:48:26.92 -60:35:42.8  GD1288.16.1623                                   
OGLE-GD-RRLYR-02666  RRab  12:48:31.15 -66:56:29.9  GD2010.07.20877                                  
OGLE-GD-RRLYR-02667  RRc   12:48:32.19 -60:10:51.6  GD1288.25.20323                                  
OGLE-GD-RRLYR-02668  RRab  12:48:32.75 -69:14:40.8  GD2007.15.1100                                   
OGLE-GD-RRLYR-02669  RRab  12:48:44.09 -67:50:44.8  GD2008.15.17094                                  
OGLE-GD-RRLYR-02670  RRc   12:48:44.68 -59:53:28.4  GD1293.08.2293                                   
OGLE-GD-RRLYR-02671  RRab  12:49:05.11 -56:31:48.0  GD2232.25.921                                    
OGLE-GD-RRLYR-02672  RRc   12:49:22.70 -64:15:51.7  GD1291.15.1045                                   
OGLE-GD-RRLYR-02673  RRab  12:49:30.34 -69:23:09.6  GD2007.06.14381                                  
OGLE-GD-RRLYR-02674  RRab  12:49:35.65 -60:58:34.3  GD1289.32.13063                                  
OGLE-GD-RRLYR-02675  RRab  12:49:38.08 -67:51:13.6  GD2008.14.17345                                  
OGLE-GD-RRLYR-02676  RRab  12:49:39.76 -66:04:49.8  GD2010.32.668                                    
OGLE-GD-RRLYR-02677  RRab  12:49:41.23 -59:05:39.3  GD2230.24.505                                    
OGLE-GD-RRLYR-02678  RRc   12:50:06.12 -60:04:04.5  GD1288.24.22744                                  
OGLE-GD-RRLYR-02679  RRab  12:50:12.72 -56:24:47.7  GD2232.24.9401                                   
OGLE-GD-RRLYR-02680  RRab  12:50:20.89 -56:29:24.5  GD2232.24.9824                                   
OGLE-GD-RRLYR-02681  RRab  12:50:25.58 -56:28:04.6  GD2232.24.8790                                   
OGLE-GD-RRLYR-02682  RRab  12:50:26.90 -60:15:06.3  GD1288.24.914                                    
OGLE-GD-RRLYR-02683  RRab  12:50:35.39 -66:34:14.2  GD2010.14.27690                                  
OGLE-GD-RRLYR-02684  RRab  12:50:40.14 -68:01:08.5  GD2008.14.1406                                   
OGLE-GD-RRLYR-02685  RRab  12:50:45.36 -68:58:28.1  GD2007.23.1178                                   
OGLE-GD-RRLYR-02686  RRc   12:50:56.76 -65:01:55.3  GD1292.23.29187                                  
OGLE-GD-RRLYR-02687  RRab  12:50:58.27 -59:18:14.1  GD2230.14.832                                    
OGLE-GD-RRLYR-02688  RRab  12:50:59.66 -66:10:45.0  GD2010.31.1024                                   
OGLE-GD-RRLYR-02689  RRab  12:51:12.45 -58:34:50.3  GD2230.31.23143                                  
OGLE-GD-RRLYR-02690  RRd   12:51:13.52 -58:17:22.2  GD2231.06.22222                                  
OGLE-GD-RRLYR-02691  RRab  12:51:14.02 -59:20:38.3  GD2230.14.5580                                   
OGLE-GD-RRLYR-02692  RRab  12:51:19.81 -64:35:05.6  GD1291.06.122                                    
OGLE-GD-RRLYR-02693  RRab  12:51:23.20 -58:28:24.8  GD2231.06.231                                    
OGLE-GD-RRLYR-02694  RRab  12:51:25.60 -57:43:37.3  GD2231.23.20415                                  
OGLE-GD-RRLYR-02695  RRab  12:51:26.16 -59:36:38.0  GD2230.06.785                                    
OGLE-GD-RRLYR-02696  RRab  12:51:40.12 -58:59:10.5  GD2230.23.872                                    
OGLE-GD-RRLYR-02697  RRab  12:51:44.44 -56:22:11.9  GD2232.23.9524                                   
OGLE-GD-RRLYR-02698  RRab  12:52:02.07 -65:20:34.4  GD1292.13.36618                                  
OGLE-GD-RRLYR-02699  RRab  12:52:04.70 -65:58:03.1  GD2010.30.29031                                  
OGLE-GD-RRLYR-02700  RRab  12:52:05.76 -65:55:04.2  GD2010.30.29122                                  
OGLE-GD-RRLYR-02701  RRab  12:52:13.54 -69:05:06.4  GD2007.13.13293                                  
OGLE-GD-RRLYR-02702  RRc   12:52:16.35 -65:13:02.6  GD1292.22.1256                                   
OGLE-GD-RRLYR-02703  RRab  12:52:27.30 -68:31:02.9  GD2007.30.268                                    
OGLE-GD-RRLYR-02704  RRab  12:52:37.08 -56:49:54.1  GD2232.13.1091                                   
OGLE-GD-RRLYR-02705  RRab  12:52:43.25 -60:12:39.0  GD1288.22.1296                                   
OGLE-GD-RRLYR-02706  RRab  12:52:46.56 -57:58:13.4  GD2231.13.22939                                  
OGLE-GD-RRLYR-02707  RRd   12:53:01.43 -67:57:12.7  GD2008.12.2061                                   
OGLE-GD-RRLYR-02708  RRab  12:53:20.08 -67:11:36.8  GD2008.29.17798                                  
OGLE-GD-RRLYR-02709  RRab  12:53:22.05 -66:47:35.6  GD2010.12.937                                    
OGLE-GD-RRLYR-02710  RRab  12:53:31.06 -56:10:10.7  GD2232.29.8801                                   
OGLE-GD-RRLYR-02711  RRab  12:53:33.24 -67:07:37.8  GD2010.04.200                                    
OGLE-GD-RRLYR-02712  RRc   12:53:34.08 -56:04:58.4  GD2232.29.8718                                   
OGLE-GD-RRLYR-02713  RRab  12:53:37.55 -56:13:49.0  GD2232.29.894                                    
OGLE-GD-RRLYR-02714  RRab  12:53:40.90 -67:54:00.0  GD2008.12.17698                                  
OGLE-GD-RRLYR-02715  RRc   12:53:42.69 -67:14:56.6  GD2008.29.17729                                  
OGLE-GD-RRLYR-02716  RRab  12:53:43.48 -58:09:54.5  GD2231.12.473                                    
OGLE-GD-RRLYR-02717  RRab  12:53:57.46 -58:35:14.1  GD2230.29.23104                                  
OGLE-GD-RRLYR-02718  RRab  12:53:58.12 -59:32:20.4  GD2230.04.27350                                  
OGLE-GD-RRLYR-02719  RRc   12:53:59.54 -69:33:47.8  GD2007.04.336                                    
OGLE-GD-RRLYR-02720  RRab  12:54:04.08 -57:10:24.9  GD2232.04.132                                    
OGLE-GD-RRLYR-02721  RRab  12:54:17.26 -60:32:04.9  GD1288.11.5322                                   
OGLE-GD-RRLYR-02722  RRc   12:54:23.51 -65:16:19.1  GD1292.20.518                                    
