OGLE-GD-RRLYR-09171  NGC6712   V13
OGLE-GD-RRLYR-09172  NGC6712   V21
OGLE-GD-RRLYR-09173  NGC6712   V1
OGLE-GD-RRLYR-09177  NGC6712   V3
OGLE-GD-RRLYR-09179  NGC6712   V18
OGLE-GD-RRLYR-09180  NGC6712   V19
OGLE-GD-RRLYR-09181  NGC6712   
OGLE-GD-RRLYR-09182  NGC6712   V20
OGLE-GD-RRLYR-09183  NGC6712   
OGLE-GD-RRLYR-09184  NGC6712   V6
OGLE-GD-RRLYR-09185  NGC6712   V12
OGLE-GD-RRLYR-09189  NGC6712   V5
OGLE-GD-RRLYR-09199  NGC6712   V4
