OGLE-GD-RRLYR-01220  17.062 18.241  0.40265151 0.00000207  7000.39334  0.249  0.253 5.398  0.144 3.595  0.53993399 0.00000803  7000.10845  0.154  0.182 3.372  0.000   -  
OGLE-GD-RRLYR-01225  16.723 17.593  0.34194885 0.00000237  7000.17062  0.259  0.202 5.340  0.000   -    0.46032534 0.00000460  7000.26604  0.219  0.199 4.121  0.105 2.180
OGLE-GD-RRLYR-01318  17.971    -    0.34255407 0.00000100  7000.02753  0.275  0.000   -    0.000   -    0.46101396 0.00000212  7000.17706  0.222  0.000   -    0.000   -  
OGLE-GD-RRLYR-01321  18.096 18.949  0.35728838 0.00000313  7000.25438  0.275  0.107   -    0.000   -    0.47986526 0.00001187  7000.36471  0.134  0.000   -    0.000   -  
OGLE-GD-RRLYR-01331  17.474    -    0.35154532 0.00000095  7000.31584  0.267  0.248 4.987  0.095   -    0.47263795 0.00000211  7000.06577  0.189  0.103 3.949  0.131 2.846
OGLE-GD-RRLYR-01489  14.551 15.230  0.35304310 0.00000080  7000.04846  0.261  0.148 5.014  0.105 3.651  0.47457606 0.00000509  7000.19189  0.096  0.000   -    0.000   -  
OGLE-GD-RRLYR-01501  15.919 16.587  0.35421442 0.00000129  7000.02454  0.253  0.138 5.261  0.064 3.183  0.47581003 0.00000561  7000.04949  0.140  0.130 4.037  0.000   -  
OGLE-GD-RRLYR-01636  14.929 16.138  0.27945809 0.00000080  7000.06238  0.215  0.092 4.977  0.060 3.957  0.38184251 0.00000269  7000.02457  0.115  0.122 4.279  0.000   -  
OGLE-GD-RRLYR-01786  16.925 18.036  0.35542059 0.00000262  7000.06376  0.261  0.160 4.905  0.000   -    0.47753092 0.00000944  7000.07682  0.116  0.222 3.101  0.000   -  
OGLE-GD-RRLYR-01867  15.887 16.807  0.35837399 0.00000276  7000.12514  0.257  0.203 5.073  0.137 2.530  0.48155197 0.00000571  7000.43594  0.234  0.217 3.847  0.000   -  
OGLE-GD-RRLYR-01873  17.907 18.754  0.33788404 0.00000385  7000.04248  0.242  0.217 5.359  0.000   -    0.45536450 0.00000538  7000.39253  0.311  0.268 4.270  0.000   -  
OGLE-GD-RRLYR-01943  17.567 18.814  0.38074842 0.00000389  7000.12394  0.264  0.198 5.238  0.000   -    0.51108195 0.00001000  7000.26219  0.189  0.000   -    0.000   -  
OGLE-GD-RRLYR-01987  15.911 16.625  0.35097039 0.00000142  7000.11740  0.241  0.109 5.098  0.076 3.599  0.47197308 0.00000580  7000.46377  0.110  0.129 4.203  0.000   -  
OGLE-GD-RRLYR-02031  16.283    -    0.35592213 0.00000109  7000.27905  0.286  0.191 4.952  0.000   -    0.47823430 0.00000186  7000.40402  0.198  0.245 4.231  0.000   -  
OGLE-GD-RRLYR-02076  18.200 19.151  0.36445590 0.00000402  7000.33750  0.276  0.000   -    0.000   -    0.48934053 0.00001739  7000.39447  0.126  0.000   -    0.000   -  
OGLE-GD-RRLYR-02095  16.432 17.445  0.37752370 0.00000257  7000.22818  0.266  0.282 5.207  0.069 2.658  0.50720985 0.00000531  7000.43467  0.242  0.175 3.944  0.081 3.127
OGLE-GD-RRLYR-02119  15.215 16.028  0.42311414 0.00000275  7000.12163  0.249  0.254 5.333  0.104 3.848  0.56701768 0.00001270  7000.46337  0.093  0.170 4.713  0.081   -  
OGLE-GD-RRLYR-02223  16.048 17.100  0.42167723 0.00000167  7000.23981  0.235  0.199 5.251  0.083 3.687  0.56566999 0.00000494  7000.49694  0.134  0.221 3.646  0.109 1.708
OGLE-GD-RRLYR-02486  15.339 16.423  0.36543888 0.00000117  7000.17106  0.266  0.184 4.949  0.094 3.130  0.49037150 0.00000404  7000.39514  0.132  0.000   -    0.000   -  
OGLE-GD-RRLYR-02537  16.602 17.660  0.35409924 0.00000255  7000.20515  0.252  0.114 5.086  0.000   -    0.47567815 0.00000744  7000.40869  0.136  0.000   -    0.000   -  
OGLE-GD-RRLYR-02540  16.941    -    0.41562346 0.00000098  7000.34973  0.243  0.232 4.921  0.123 2.857  0.55725140 0.00000311  7000.19132  0.131  0.000   -    0.000   -  
OGLE-GD-RRLYR-02618  18.484 19.296  0.34901089 0.00000737  7000.15004  0.233  0.000   -    0.000   -    0.46932826 0.00001511  7000.23560  0.246  0.000   -    0.306 3.043
